city,spotify_link,spotify_web_link
Katowice PL,spotify:user:thesoundsofspotify:playlist:75xMT9yzkEBZ9yk5IwJmxl,http://open.spotify.com/user/thesoundsofspotify/playlist/75xMT9yzkEBZ9yk5IwJmxl
Kaufman Texas US,spotify:user:thesoundsofspotify:playlist:7336Kc7otP5pA1TGFRZSbY,http://open.spotify.com/user/thesoundsofspotify/playlist/7336Kc7otP5pA1TGFRZSbY
Kocaeli TR,spotify:user:thesoundsofspotify:playlist:2BFjNxNUpAyLvYn7FXpJl4,http://open.spotify.com/user/thesoundsofspotify/playlist/2BFjNxNUpAyLvYn7FXpJl4
Kongsberg NO,spotify:user:thesoundsofspotify:playlist:1sfH0ZQaCjNk4tCpKRHU63,http://open.spotify.com/user/thesoundsofspotify/playlist/1sfH0ZQaCjNk4tCpKRHU63
Kongsvinger NO,spotify:user:thesoundsofspotify:playlist:1iH2AHyX5pcTEIh4ip05GH,http://open.spotify.com/user/thesoundsofspotify/playlist/1iH2AHyX5pcTEIh4ip05GH
Konya TR,spotify:user:thesoundsofspotify:playlist:5sADrHxXzVy0FOR47chwpf,http://open.spotify.com/user/thesoundsofspotify/playlist/5sADrHxXzVy0FOR47chwpf
Kota Bharu MY,spotify:user:thesoundsofspotify:playlist:4KLS9yQOCfTGPKg4KAtle6,http://open.spotify.com/user/thesoundsofspotify/playlist/4KLS9yQOCfTGPKg4KAtle6
Krak�w PL,spotify:user:thesoundsofspotify:playlist:6oqUQHx64f4T6DxbZtWDqC,http://open.spotify.com/user/thesoundsofspotify/playlist/6oqUQHx64f4T6DxbZtWDqC
K�pavogur IS,spotify:user:thesoundsofspotify:playlist:2rRkePvtOfWvVNXb40kBPA,http://open.spotify.com/user/thesoundsofspotify/playlist/2rRkePvtOfWvVNXb40kBPA
K�ln DE,spotify:user:thesoundsofspotify:playlist:3G96v9e1U6wSb9mAVzfpwt,http://open.spotify.com/user/thesoundsofspotify/playlist/3G96v9e1U6wSb9mAVzfpwt
La Laguna ES,spotify:user:thesoundsofspotify:playlist:3I5BaoWHt7brXXRrilATy9,http://open.spotify.com/user/thesoundsofspotify/playlist/3I5BaoWHt7brXXRrilATy9
La Paz BO,spotify:user:thesoundsofspotify:playlist:5c1oxrPjVegmEFIXcqE5YH,http://open.spotify.com/user/thesoundsofspotify/playlist/5c1oxrPjVegmEFIXcqE5YH
Lakeland Florida US,spotify:user:thesoundsofspotify:playlist:0M1SDSrC8YI5AmppqYRUHd,http://open.spotify.com/user/thesoundsofspotify/playlist/0M1SDSrC8YI5AmppqYRUHd
Lakewood New Jersey US,spotify:user:thesoundsofspotify:playlist:1v5OsVWsXI4PDhQTOLyIkQ,http://open.spotify.com/user/thesoundsofspotify/playlist/1v5OsVWsXI4PDhQTOLyIkQ
Las Palmas De Gran Canaria ES,spotify:user:thesoundsofspotify:playlist:5m3H5fKo6WQhVbpDX4ALFZ,http://open.spotify.com/user/thesoundsofspotify/playlist/5m3H5fKo6WQhVbpDX4ALFZ
Las Palmas ES,spotify:user:thesoundsofspotify:playlist:5TYe12RUq3YvaLWfa5K9L4,http://open.spotify.com/user/thesoundsofspotify/playlist/5TYe12RUq3YvaLWfa5K9L4
Las Vegas Nevada US,spotify:user:thesoundsofspotify:playlist:16olvYpf0K5nWJ98Oxa4TG,http://open.spotify.com/user/thesoundsofspotify/playlist/16olvYpf0K5nWJ98Oxa4TG
Latham New York US,spotify:user:thesoundsofspotify:playlist:2XQPfTdVjMAcdY7Gd4xnTY,http://open.spotify.com/user/thesoundsofspotify/playlist/2XQPfTdVjMAcdY7Gd4xnTY
Latin Christmas,spotify:user:thesoundsofspotify:playlist:6aax4H2gFlYUsaVSyowW6g,http://open.spotify.com/user/thesoundsofspotify/playlist/6aax4H2gFlYUsaVSyowW6g
Latvia,spotify:user:thesoundsofspotify:playlist:3IUg2y3vvMotrHGIp03SX2,http://open.spotify.com/user/thesoundsofspotify/playlist/3IUg2y3vvMotrHGIp03SX2
Leamington Spa GB,spotify:user:thesoundsofspotify:playlist:61DGsWCFcNSMinZLYhqBa6,http://open.spotify.com/user/thesoundsofspotify/playlist/61DGsWCFcNSMinZLYhqBa6
Leiden NL,spotify:user:thesoundsofspotify:playlist:78hIx3cgckQmJ6eD3THbl3,http://open.spotify.com/user/thesoundsofspotify/playlist/78hIx3cgckQmJ6eD3THbl3
Leiria PT,spotify:user:thesoundsofspotify:playlist:1njKnrLn6PLxZ2PFY1NddC,http://open.spotify.com/user/thesoundsofspotify/playlist/1njKnrLn6PLxZ2PFY1NddC
Lemvig DK,spotify:user:thesoundsofspotify:playlist:6tB8bPhr8hfYk3Go26RxYp,http://open.spotify.com/user/thesoundsofspotify/playlist/6tB8bPhr8hfYk3Go26RxYp
Lerma MX,spotify:user:thesoundsofspotify:playlist:2LlJuijpLWjrunG66CDPMr,http://open.spotify.com/user/thesoundsofspotify/playlist/2LlJuijpLWjrunG66CDPMr
Lewisville Texas US,spotify:user:thesoundsofspotify:playlist:1d5yQLbbj2kcFS7wfjXil9,http://open.spotify.com/user/thesoundsofspotify/playlist/1d5yQLbbj2kcFS7wfjXil9
Le�n MX,spotify:user:thesoundsofspotify:playlist:1vctNXMnUPIL4bRIq0QzHj,http://open.spotify.com/user/thesoundsofspotify/playlist/1vctNXMnUPIL4bRIq0QzHj
Liding� SE,spotify:user:thesoundsofspotify:playlist:1kXFmobe7NpZtEtwrNgB2o,http://open.spotify.com/user/thesoundsofspotify/playlist/1kXFmobe7NpZtEtwrNgB2o
Lidk�ping SE,spotify:user:thesoundsofspotify:playlist:3qAKFeNDkhJ1RLSYKTJebN,http://open.spotify.com/user/thesoundsofspotify/playlist/3qAKFeNDkhJ1RLSYKTJebN
Lille FR,spotify:user:thesoundsofspotify:playlist:3XsxmtTZgfO811leei6gaJ,http://open.spotify.com/user/thesoundsofspotify/playlist/3XsxmtTZgfO811leei6gaJ
Lima Ohio US,spotify:user:thesoundsofspotify:playlist:1QW2Cfh1TtCJ8SbO6gepWb,http://open.spotify.com/user/thesoundsofspotify/playlist/1QW2Cfh1TtCJ8SbO6gepWb
Lima PE,spotify:user:thesoundsofspotify:playlist:4bAPnXF75Wq8YZ7UiTV3Ty,http://open.spotify.com/user/thesoundsofspotify/playlist/4bAPnXF75Wq8YZ7UiTV3Ty
Lisbon PT,spotify:user:thesoundsofspotify:playlist:2c2Nfd282whPT3XUqPCsNm,http://open.spotify.com/user/thesoundsofspotify/playlist/2c2Nfd282whPT3XUqPCsNm
Lithuania,spotify:user:thesoundsofspotify:playlist:0VJCmxJDPwzmZiK2bk6ZtT,http://open.spotify.com/user/thesoundsofspotify/playlist/0VJCmxJDPwzmZiK2bk6ZtT
Liverpool GB,spotify:user:thesoundsofspotify:playlist:3MxzHxJZBMjYHwvEE7v83y,http://open.spotify.com/user/thesoundsofspotify/playlist/3MxzHxJZBMjYHwvEE7v83y
Lodz PL,spotify:user:thesoundsofspotify:playlist:3GUsPvQ86MIsIO2r11sqfR,http://open.spotify.com/user/thesoundsofspotify/playlist/3GUsPvQ86MIsIO2r11sqfR
Lohja FI,spotify:user:thesoundsofspotify:playlist:1fbipH3kUQB6eC7NFQeIUv,http://open.spotify.com/user/thesoundsofspotify/playlist/1fbipH3kUQB6eC7NFQeIUv
London GB,spotify:user:thesoundsofspotify:playlist:19wzfxZp8hgp16XrLwc12e,http://open.spotify.com/user/thesoundsofspotify/playlist/19wzfxZp8hgp16XrLwc12e
Los Angeles California US,spotify:user:thesoundsofspotify:playlist:53JqQphsAHvDGGVZErKmW5,http://open.spotify.com/user/thesoundsofspotify/playlist/53JqQphsAHvDGGVZErKmW5
Luxembourg,spotify:user:thesoundsofspotify:playlist:2xusVUU2GAztGsmnx39mrX,http://open.spotify.com/user/thesoundsofspotify/playlist/2xusVUU2GAztGsmnx39mrX
Lyndhurst New Jersey US,spotify:user:thesoundsofspotify:playlist:41lfOPM6tx6YX3xzfdLCYu,http://open.spotify.com/user/thesoundsofspotify/playlist/41lfOPM6tx6YX3xzfdLCYu
Lyngby DK,spotify:user:thesoundsofspotify:playlist:7Jc722EwxGWO00kiphLLGQ,http://open.spotify.com/user/thesoundsofspotify/playlist/7Jc722EwxGWO00kiphLLGQ
Lynwood California US,spotify:user:thesoundsofspotify:playlist:1auZ4BnjPbk4kPW6yJNRTG,http://open.spotify.com/user/thesoundsofspotify/playlist/1auZ4BnjPbk4kPW6yJNRTG
Lyon FR,spotify:user:thesoundsofspotify:playlist:7q4wXsdqyC1DmNfWnSlFQD,http://open.spotify.com/user/thesoundsofspotify/playlist/7q4wXsdqyC1DmNfWnSlFQD
L�nen DE,spotify:user:thesoundsofspotify:playlist:6S23YjYz10OFfAP0WWVogn,http://open.spotify.com/user/thesoundsofspotify/playlist/6S23YjYz10OFfAP0WWVogn
Macei� BR,spotify:user:thesoundsofspotify:playlist:654ZiW7lLyjUXZlfFJPhT7,http://open.spotify.com/user/thesoundsofspotify/playlist/654ZiW7lLyjUXZlfFJPhT7
Madison Wisconsin US,spotify:user:thesoundsofspotify:playlist:0IamavmnOywqepvNOuJwRt,http://open.spotify.com/user/thesoundsofspotify/playlist/0IamavmnOywqepvNOuJwRt
Madrid ES,spotify:user:thesoundsofspotify:playlist:6c39fJ8cKRZh0tNx0rnn3T,http://open.spotify.com/user/thesoundsofspotify/playlist/6c39fJ8cKRZh0tNx0rnn3T
Mag� BR,spotify:user:thesoundsofspotify:playlist:64G2u8YAHRijUDK54x0gAA,http://open.spotify.com/user/thesoundsofspotify/playlist/64G2u8YAHRijUDK54x0gAA
Mainz DE,spotify:user:thesoundsofspotify:playlist:5vhfbWxlN8ycAegYPP16No,http://open.spotify.com/user/thesoundsofspotify/playlist/5vhfbWxlN8ycAegYPP16No
Makati PH,spotify:user:thesoundsofspotify:playlist:1mOELd5JsRSNLx0YcDaS7i,http://open.spotify.com/user/thesoundsofspotify/playlist/1mOELd5JsRSNLx0YcDaS7i
Malaysia,spotify:user:thesoundsofspotify:playlist:0wUIYdCrysNjmdqY3XAiUL,http://open.spotify.com/user/thesoundsofspotify/playlist/0wUIYdCrysNjmdqY3XAiUL
Malm� SE,spotify:user:thesoundsofspotify:playlist:2c461jSEIu6U6SUDsJZsQJ,http://open.spotify.com/user/thesoundsofspotify/playlist/2c461jSEIu6U6SUDsJZsQJ
Manchester GB,spotify:user:thesoundsofspotify:playlist:5GctOYnZ47zhiLgdGDhcIT,http://open.spotify.com/user/thesoundsofspotify/playlist/5GctOYnZ47zhiLgdGDhcIT
Manhattan Kansas US,spotify:user:thesoundsofspotify:playlist:3tSgbjuSFKO0KyG1VM42Ob,http://open.spotify.com/user/thesoundsofspotify/playlist/3tSgbjuSFKO0KyG1VM42Ob
Manisa TR,spotify:user:thesoundsofspotify:playlist:1RijYbXoyon2H5HdWNSY3a,http://open.spotify.com/user/thesoundsofspotify/playlist/1RijYbXoyon2H5HdWNSY3a
Mannedorf CH,spotify:user:thesoundsofspotify:playlist:0gzOjXybYviejhPIlPcfMi,http://open.spotify.com/user/thesoundsofspotify/playlist/0gzOjXybYviejhPIlPcfMi
Mar Del Plata AR,spotify:user:thesoundsofspotify:playlist:73OBEYkOA9a6hjyH3hTmfP,http://open.spotify.com/user/thesoundsofspotify/playlist/73OBEYkOA9a6hjyH3hTmfP
Marco IT,spotify:user:thesoundsofspotify:playlist:6e4HsO5KYzYjF1gMtcA5iI,http://open.spotify.com/user/thesoundsofspotify/playlist/6e4HsO5KYzYjF1gMtcA5iI
Marietta Georgia US,spotify:user:thesoundsofspotify:playlist:3qDgpyez0VJi9ZVoekGode,http://open.spotify.com/user/thesoundsofspotify/playlist/3qDgpyez0VJi9ZVoekGode
Maring� BR,spotify:user:thesoundsofspotify:playlist:2nyllcv2XXz0eWxPmcDOWV,http://open.spotify.com/user/thesoundsofspotify/playlist/2nyllcv2XXz0eWxPmcDOWV
Marseille FR,spotify:user:thesoundsofspotify:playlist:4gUWRgmL4ogNAERuGDYIMB,http://open.spotify.com/user/thesoundsofspotify/playlist/4gUWRgmL4ogNAERuGDYIMB
Mar�lia BR,spotify:user:thesoundsofspotify:playlist:1GXEzLAxgHUesiw3SWr44i,http://open.spotify.com/user/thesoundsofspotify/playlist/1GXEzLAxgHUesiw3SWr44i
Matamoros MX,spotify:user:thesoundsofspotify:playlist:6oYkAuAHGWPYO5EaZYGjdO,http://open.spotify.com/user/thesoundsofspotify/playlist/6oYkAuAHGWPYO5EaZYGjdO
Maywood Illinois US,spotify:user:thesoundsofspotify:playlist:3I8hBtOWMA4tJUEBt5XBMc,http://open.spotify.com/user/thesoundsofspotify/playlist/3I8hBtOWMA4tJUEBt5XBMc
Mcleansville North Carolina US,spotify:user:thesoundsofspotify:playlist:74xk3qA462shbj5SnYWaRA,http://open.spotify.com/user/thesoundsofspotify/playlist/74xk3qA462shbj5SnYWaRA
Medell�n CO,spotify:user:thesoundsofspotify:playlist:5P91AgItRftuIFkCEQusyC,http://open.spotify.com/user/thesoundsofspotify/playlist/5P91AgItRftuIFkCEQusyC
Melbourne AU,spotify:user:thesoundsofspotify:playlist:6Ackagl593R0T3xcreWpq6,http://open.spotify.com/user/thesoundsofspotify/playlist/6Ackagl593R0T3xcreWpq6
Memphis Tennessee US,spotify:user:thesoundsofspotify:playlist:3g8F6rLZY1VLSv5pQ7Eqyb,http://open.spotify.com/user/thesoundsofspotify/playlist/3g8F6rLZY1VLSv5pQ7Eqyb
Meppen DE,spotify:user:thesoundsofspotify:playlist:3QrcVw2R0E8jQXp2Pre0qd,http://open.spotify.com/user/thesoundsofspotify/playlist/3QrcVw2R0E8jQXp2Pre0qd
Mersin TR,spotify:user:thesoundsofspotify:playlist:5btZK1MKCeIFIOaPEzCgwM,http://open.spotify.com/user/thesoundsofspotify/playlist/5btZK1MKCeIFIOaPEzCgwM
Mesa Arizona US,spotify:user:thesoundsofspotify:playlist:7yCHCnDBIJXIXauiQZSMoU,http://open.spotify.com/user/thesoundsofspotify/playlist/7yCHCnDBIJXIXauiQZSMoU
Mexico,spotify:user:thesoundsofspotify:playlist:4KEDTn9diHpbSeMAORDfS6,http://open.spotify.com/user/thesoundsofspotify/playlist/4KEDTn9diHpbSeMAORDfS6
Miami Florida US,spotify:user:thesoundsofspotify:playlist:0WBqPsl8GsMqhKDlxxBKz0,http://open.spotify.com/user/thesoundsofspotify/playlist/0WBqPsl8GsMqhKDlxxBKz0
Mikkeli FI,spotify:user:thesoundsofspotify:playlist:0qHJ8yonoZi6hSd2RBkH89,http://open.spotify.com/user/thesoundsofspotify/playlist/0qHJ8yonoZi6hSd2RBkH89
Milan IT,spotify:user:thesoundsofspotify:playlist:5Mc2WDyCgHc4plxVWPG9w5,http://open.spotify.com/user/thesoundsofspotify/playlist/5Mc2WDyCgHc4plxVWPG9w5
Milan Michigan US,spotify:user:thesoundsofspotify:playlist:4MjZlz4KFDtJSEzx2nDP9I,http://open.spotify.com/user/thesoundsofspotify/playlist/4MjZlz4KFDtJSEzx2nDP9I
Milwaukee Wisconsin US,spotify:user:thesoundsofspotify:playlist:2v3Qu9YRBXlyJC2jCSmkSL,http://open.spotify.com/user/thesoundsofspotify/playlist/2v3Qu9YRBXlyJC2jCSmkSL
Minneapolis Minnesota US,spotify:user:thesoundsofspotify:playlist:5J22yTfKjgPfT7pf6MmV1j,http://open.spotify.com/user/thesoundsofspotify/playlist/5J22yTfKjgPfT7pf6MmV1j
Mira Loma California US,spotify:user:thesoundsofspotify:playlist:7MbrO4CJ8GavXSnYaDTMIB,http://open.spotify.com/user/thesoundsofspotify/playlist/7MbrO4CJ8GavXSnYaDTMIB
Mo I Rana NO,spotify:user:thesoundsofspotify:playlist:6akw0z4yXBorBUhzv0YOqZ,http://open.spotify.com/user/thesoundsofspotify/playlist/6akw0z4yXBorBUhzv0YOqZ
Mogi Das Cruzes BR,spotify:user:thesoundsofspotify:playlist:3UihekEIMYvMGigESfAlHW,http://open.spotify.com/user/thesoundsofspotify/playlist/3UihekEIMYvMGigESfAlHW
Montebello California US,spotify:user:thesoundsofspotify:playlist:0FEfg8DqpoLockwN2VKIkU,http://open.spotify.com/user/thesoundsofspotify/playlist/0FEfg8DqpoLockwN2VKIkU
Monterrey MX,spotify:user:thesoundsofspotify:playlist:3pJvSuqEOAaMjVzA5gUttv,http://open.spotify.com/user/thesoundsofspotify/playlist/3pJvSuqEOAaMjVzA5gUttv
Montpellier FR,spotify:user:thesoundsofspotify:playlist:5kzNSykOHvi02cnXvo6hIz,http://open.spotify.com/user/thesoundsofspotify/playlist/5kzNSykOHvi02cnXvo6hIz
Montreuil FR,spotify:user:thesoundsofspotify:playlist:6filScIESJjWQOWHeYdTJN,http://open.spotify.com/user/thesoundsofspotify/playlist/6filScIESJjWQOWHeYdTJN
Montrouge FR,spotify:user:thesoundsofspotify:playlist:6HZF896Ar4WWoROnZHikd0,http://open.spotify.com/user/thesoundsofspotify/playlist/6HZF896Ar4WWoROnZHikd0
Montr�al CA,spotify:user:thesoundsofspotify:playlist:41hLKhQkDDcShfQFLBysPw,http://open.spotify.com/user/thesoundsofspotify/playlist/41hLKhQkDDcShfQFLBysPw
Moreno AR,spotify:user:thesoundsofspotify:playlist:0h90AhB9GpIquoEcnbCYXY,http://open.spotify.com/user/thesoundsofspotify/playlist/0h90AhB9GpIquoEcnbCYXY
Morocco,spotify:user:thesoundsofspotify:playlist:2YJuVrXO5UhQ6LnFeovPxi,http://open.spotify.com/user/thesoundsofspotify/playlist/2YJuVrXO5UhQ6LnFeovPxi
Moss NO,spotify:user:thesoundsofspotify:playlist:4ohVEMkL0bv8BqkuccePTG,http://open.spotify.com/user/thesoundsofspotify/playlist/4ohVEMkL0bv8BqkuccePTG
Mugla TR,spotify:user:thesoundsofspotify:playlist:2d1Di8qsKOnwIDLcKJFn3K,http://open.spotify.com/user/thesoundsofspotify/playlist/2d1Di8qsKOnwIDLcKJFn3K
Murfreesboro Tennessee US,spotify:user:thesoundsofspotify:playlist:0Cp5VwwUDM4GOJKEEijhjJ,http://open.spotify.com/user/thesoundsofspotify/playlist/0Cp5VwwUDM4GOJKEEijhjJ
M�laga ES,spotify:user:thesoundsofspotify:playlist:3UblVnb3WBARz5TYTbd1L5,http://open.spotify.com/user/thesoundsofspotify/playlist/3UblVnb3WBARz5TYTbd1L5
M�stoles ES,spotify:user:thesoundsofspotify:playlist:3cuhuueXdEYcakvQsXXZrV,http://open.spotify.com/user/thesoundsofspotify/playlist/3cuhuueXdEYcakvQsXXZrV
M�lndal SE,spotify:user:thesoundsofspotify:playlist:30qstxG6BsbgMfgY64d6K8,http://open.spotify.com/user/thesoundsofspotify/playlist/30qstxG6BsbgMfgY64d6K8
M�nchengladbach DE,spotify:user:thesoundsofspotify:playlist:1MH1IYQad8acWZItiULSm6,http://open.spotify.com/user/thesoundsofspotify/playlist/1MH1IYQad8acWZItiULSm6
M�nster DE,spotify:user:thesoundsofspotify:playlist:6Hdna0p45mvrBvCbBoxtIS,http://open.spotify.com/user/thesoundsofspotify/playlist/6Hdna0p45mvrBvCbBoxtIS
Namsos NO,spotify:user:thesoundsofspotify:playlist:4lnDorTqnf0XLWauT6EfaC,http://open.spotify.com/user/thesoundsofspotify/playlist/4lnDorTqnf0XLWauT6EfaC
Naperville Illinois US,spotify:user:thesoundsofspotify:playlist:1XgiZkSb6YwXpcUumSYmmq,http://open.spotify.com/user/thesoundsofspotify/playlist/1XgiZkSb6YwXpcUumSYmmq
Naples IT,spotify:user:thesoundsofspotify:playlist:74unPCRNqKUxCGhE6SegNr,http://open.spotify.com/user/thesoundsofspotify/playlist/74unPCRNqKUxCGhE6SegNr
Naranjito Puerto Rico US,spotify:user:thesoundsofspotify:playlist:7pMYxaIahQ6uJQ9ZknsTU9,http://open.spotify.com/user/thesoundsofspotify/playlist/7pMYxaIahQ6uJQ9ZknsTU9
Narvik NO,spotify:user:thesoundsofspotify:playlist:0Z9MTysK8XBuMk9GVRoCtS,http://open.spotify.com/user/thesoundsofspotify/playlist/0Z9MTysK8XBuMk9GVRoCtS
Nashville Tennessee US,spotify:user:thesoundsofspotify:playlist:6dCFzcmnKno0dKwk1t4G0z,http://open.spotify.com/user/thesoundsofspotify/playlist/6dCFzcmnKno0dKwk1t4G0z
Natal BR,spotify:user:thesoundsofspotify:playlist:0nFPFxzBc3SWbwaneiZQXw,http://open.spotify.com/user/thesoundsofspotify/playlist/0nFPFxzBc3SWbwaneiZQXw
Naucalpan De Ju�rez MX,spotify:user:thesoundsofspotify:playlist:6TD6C1yEzcOzg4XKjunqi4,http://open.spotify.com/user/thesoundsofspotify/playlist/6TD6C1yEzcOzg4XKjunqi4
Neuilly-sur-seine FR,spotify:user:thesoundsofspotify:playlist:7vdcFo0mPOusbhPNqVH572,http://open.spotify.com/user/thesoundsofspotify/playlist/7vdcFo0mPOusbhPNqVH572
Neuquen AR,spotify:user:thesoundsofspotify:playlist:1TK47kU5uiOwXTkEM7E66Z,http://open.spotify.com/user/thesoundsofspotify/playlist/1TK47kU5uiOwXTkEM7E66Z
New Braunfels Texas US,spotify:user:thesoundsofspotify:playlist:2Hafo6qfXRb08KqrvrlhmX,http://open.spotify.com/user/thesoundsofspotify/playlist/2Hafo6qfXRb08KqrvrlhmX
New Britain Connecticut US,spotify:user:thesoundsofspotify:playlist:6B1pp9T57stDIuZOcd0vsH,http://open.spotify.com/user/thesoundsofspotify/playlist/6B1pp9T57stDIuZOcd0vsH
New Castle Delaware US,spotify:user:thesoundsofspotify:playlist:6rbu4vnWiSY3fA4Cmzlq0q,http://open.spotify.com/user/thesoundsofspotify/playlist/6rbu4vnWiSY3fA4Cmzlq0q
New Haven Connecticut US,spotify:user:thesoundsofspotify:playlist:0dh8KqtYdWLzwuVRd47SgJ,http://open.spotify.com/user/thesoundsofspotify/playlist/0dh8KqtYdWLzwuVRd47SgJ
New Orleans Louisiana US,spotify:user:thesoundsofspotify:playlist:7elQoMcxyrYOU4MI6ken8Y,http://open.spotify.com/user/thesoundsofspotify/playlist/7elQoMcxyrYOU4MI6ken8Y
New York New York US,spotify:user:thesoundsofspotify:playlist:4vH8Fb8fmgM4NELtVHIJQj,http://open.spotify.com/user/thesoundsofspotify/playlist/4vH8Fb8fmgM4NELtVHIJQj
New Zealand,spotify:user:thesoundsofspotify:playlist:6mbBBmvZ9Rmupa30sG08yx,http://open.spotify.com/user/thesoundsofspotify/playlist/6mbBBmvZ9Rmupa30sG08yx
Newark Delaware US,spotify:user:thesoundsofspotify:playlist:4PoGPYV80SurVEfZstPrkm,http://open.spotify.com/user/thesoundsofspotify/playlist/4PoGPYV80SurVEfZstPrkm
Newcastle GB,spotify:user:thesoundsofspotify:playlist:55ZRsozmizQhKi2g9Ccl6G,http://open.spotify.com/user/thesoundsofspotify/playlist/55ZRsozmizQhKi2g9Ccl6G
Newcastle Upon Tyne GB,spotify:user:thesoundsofspotify:playlist:7npO1lMsNyrDXw8HrDJ2Sr,http://open.spotify.com/user/thesoundsofspotify/playlist/7npO1lMsNyrDXw8HrDJ2Sr
Nezahualc�yotl MX,spotify:user:thesoundsofspotify:playlist:4fp6aSFCnsLwO04ZfJIHY4,http://open.spotify.com/user/thesoundsofspotify/playlist/4fp6aSFCnsLwO04ZfJIHY4
Niter�i BR,spotify:user:thesoundsofspotify:playlist:4qcEtHGiGzENErvolfPb2b,http://open.spotify.com/user/thesoundsofspotify/playlist/4qcEtHGiGzENErvolfPb2b
Norcross Georgia US,spotify:user:thesoundsofspotify:playlist:6n7oltkBpObFeSBPSQjwbB,http://open.spotify.com/user/thesoundsofspotify/playlist/6n7oltkBpObFeSBPSQjwbB
Norsborg SE,spotify:user:thesoundsofspotify:playlist:1aQgkB8JCDkQw4tt3WmoAK,http://open.spotify.com/user/thesoundsofspotify/playlist/1aQgkB8JCDkQw4tt3WmoAK
Norwalk California US,spotify:user:thesoundsofspotify:playlist:6tJewJYgVinGbp74FszqGW,http://open.spotify.com/user/thesoundsofspotify/playlist/6tJewJYgVinGbp74FszqGW
Norway,spotify:user:thesoundsofspotify:playlist:6i4EhwqgzBFr8m36oSaId7,http://open.spotify.com/user/thesoundsofspotify/playlist/6i4EhwqgzBFr8m36oSaId7
Nova Igua�u BR,spotify:user:thesoundsofspotify:playlist:3jEvVhsuzWRPoRoeN2EHai,http://open.spotify.com/user/thesoundsofspotify/playlist/3jEvVhsuzWRPoRoeN2EHai
Nunez AR,spotify:user:thesoundsofspotify:playlist:6dq95juuDHB8ef4titCYkO,http://open.spotify.com/user/thesoundsofspotify/playlist/6dq95juuDHB8ef4titCYkO
Nyk�bing DK,spotify:user:thesoundsofspotify:playlist:5O07dU4pQ4qWg7aYL6pxWO,http://open.spotify.com/user/thesoundsofspotify/playlist/5O07dU4pQ4qWg7aYL6pxWO
Nyk�bing Mors DK,spotify:user:thesoundsofspotify:playlist:6MP39Dfcy1bhlAE6Ja5cvq,http://open.spotify.com/user/thesoundsofspotify/playlist/6MP39Dfcy1bhlAE6Ja5cvq
N�stved DK,spotify:user:thesoundsofspotify:playlist:6NFKA0vocyWRL73ItXn7bo,http://open.spotify.com/user/thesoundsofspotify/playlist/6NFKA0vocyWRL73ItXn7bo
N�rresundby DK,spotify:user:thesoundsofspotify:playlist:2jwTZJZhlnsZ7fAHPQq3OK,http://open.spotify.com/user/thesoundsofspotify/playlist/2jwTZJZhlnsZ7fAHPQq3OK
N�rnberg DE,spotify:user:thesoundsofspotify:playlist:29DiNlpGfd5mnSBS3HgMl7,http://open.spotify.com/user/thesoundsofspotify/playlist/29DiNlpGfd5mnSBS3HgMl7
Oak Park Michigan US,spotify:user:thesoundsofspotify:playlist:4EYHNVrhcyK41tGOyhXJOp,http://open.spotify.com/user/thesoundsofspotify/playlist/4EYHNVrhcyK41tGOyhXJOp
Oaxaca MX,spotify:user:thesoundsofspotify:playlist:32jQIy2AjDwiZ4N4kRggTa,http://open.spotify.com/user/thesoundsofspotify/playlist/32jQIy2AjDwiZ4N4kRggTa
Obregon MX,spotify:user:thesoundsofspotify:playlist:09RXYXAkD196QgSRL4VXC5,http://open.spotify.com/user/thesoundsofspotify/playlist/09RXYXAkD196QgSRL4VXC5
Odder DK,spotify:user:thesoundsofspotify:playlist:0j2NJSXDx2EkbpiKsiLwcp,http://open.spotify.com/user/thesoundsofspotify/playlist/0j2NJSXDx2EkbpiKsiLwcp
Olathe Kansas US,spotify:user:thesoundsofspotify:playlist:2fpul9sgcRuY8Q394o45fg,http://open.spotify.com/user/thesoundsofspotify/playlist/2fpul9sgcRuY8Q394o45fg
Orense ES,spotify:user:thesoundsofspotify:playlist:3cRsBFMxEUBxMrFCMRQRIc,http://open.spotify.com/user/thesoundsofspotify/playlist/3cRsBFMxEUBxMrFCMRQRIc
Orlando Florida US,spotify:user:thesoundsofspotify:playlist:3GZrfebvyFZCIwNlzi6IMj,http://open.spotify.com/user/thesoundsofspotify/playlist/3GZrfebvyFZCIwNlzi6IMj
Oslo NO,spotify:user:thesoundsofspotify:playlist:55x1yHC2AcXIwttpo753ox,http://open.spotify.com/user/thesoundsofspotify/playlist/55x1yHC2AcXIwttpo753ox
Overland Park Kansas US,spotify:user:thesoundsofspotify:playlist:57ZvdgQbSBpealFH4dqwBW,http://open.spotify.com/user/thesoundsofspotify/playlist/57ZvdgQbSBpealFH4dqwBW
Oviedo ES,spotify:user:thesoundsofspotify:playlist:0Tjof4lqI5i3evGuEBaL6a,http://open.spotify.com/user/thesoundsofspotify/playlist/0Tjof4lqI5i3evGuEBaL6a
Oxford GB,spotify:user:thesoundsofspotify:playlist:4ak1z4c8TkjHdjhamazAAN,http://open.spotify.com/user/thesoundsofspotify/playlist/4ak1z4c8TkjHdjhamazAAN
