city,spotify_link,spotify_web_link
Camden New Jersey US,spotify:user:thesoundsofspotify:playlist:1J4fbsCfn160EKNvygIrA0,http://open.spotify.com/user/thesoundsofspotify/playlist/1J4fbsCfn160EKNvygIrA0
Campeche MX,spotify:user:thesoundsofspotify:playlist:4a1QIdDKf8pvvJmXXOzt6f,http://open.spotify.com/user/thesoundsofspotify/playlist/4a1QIdDKf8pvvJmXXOzt6f
Camperdown AU,spotify:user:thesoundsofspotify:playlist:6JjOWZFym4iNtZ3hYIkj9F,http://open.spotify.com/user/thesoundsofspotify/playlist/6JjOWZFym4iNtZ3hYIkj9F
Campinas BR,spotify:user:thesoundsofspotify:playlist:7vj8GljR8bSHU6ZNSUmCdd,http://open.spotify.com/user/thesoundsofspotify/playlist/7vj8GljR8bSHU6ZNSUmCdd
Campo Grande BR,spotify:user:thesoundsofspotify:playlist:4FEX4CQRt386ptxFQSIXT1,http://open.spotify.com/user/thesoundsofspotify/playlist/4FEX4CQRt386ptxFQSIXT1
Campos BR,spotify:user:thesoundsofspotify:playlist:0zVkuRWK0StVknvXcJnAnz,http://open.spotify.com/user/thesoundsofspotify/playlist/0zVkuRWK0StVknvXcJnAnz
Camposampiero IT,spotify:user:thesoundsofspotify:playlist:28Eupk2CIHhqU3DxlY6rLp,http://open.spotify.com/user/thesoundsofspotify/playlist/28Eupk2CIHhqU3DxlY6rLp
Canada,spotify:user:thesoundsofspotify:playlist:7EeZTIWCXCGbeiEclJoBBn,http://open.spotify.com/user/thesoundsofspotify/playlist/7EeZTIWCXCGbeiEclJoBBn
Canberra AU,spotify:user:thesoundsofspotify:playlist:2H6ioM6bQkHXcAgTRKbjQC,http://open.spotify.com/user/thesoundsofspotify/playlist/2H6ioM6bQkHXcAgTRKbjQC
Cancún MX,spotify:user:thesoundsofspotify:playlist:1cFeivo92AoBBd1tDgBLIj,http://open.spotify.com/user/thesoundsofspotify/playlist/1cFeivo92AoBBd1tDgBLIj
Canoas BR,spotify:user:thesoundsofspotify:playlist:07QMxqncKDfOoeNLvDDzo1,http://open.spotify.com/user/thesoundsofspotify/playlist/07QMxqncKDfOoeNLvDDzo1
Canterbury GB,spotify:user:thesoundsofspotify:playlist:0y3pa754oEfiFAdq7yVe55,http://open.spotify.com/user/thesoundsofspotify/playlist/0y3pa754oEfiFAdq7yVe55
Canton Michigan US,spotify:user:thesoundsofspotify:playlist:1OJVmgzIW8FGnify9r3Cko,http://open.spotify.com/user/thesoundsofspotify/playlist/1OJVmgzIW8FGnify9r3Cko
Capelle Aan Den Ijssel NL,spotify:user:thesoundsofspotify:playlist:0uehRFvXwjPbY6diTH6FO8,http://open.spotify.com/user/thesoundsofspotify/playlist/0uehRFvXwjPbY6diTH6FO8
Capri PH,spotify:user:thesoundsofspotify:playlist:0yjULi3SZDgcyhQf0uOJAH,http://open.spotify.com/user/thesoundsofspotify/playlist/0yjULi3SZDgcyhQf0uOJAH
Caracas VE,spotify:user:thesoundsofspotify:playlist:6s1IygShVuN7b8tZbaS4l0,http://open.spotify.com/user/thesoundsofspotify/playlist/6s1IygShVuN7b8tZbaS4l0
Carapicuíba BR,spotify:user:thesoundsofspotify:playlist:5ffeiO7ZbvAz9VB8BEdgmD,http://open.spotify.com/user/thesoundsofspotify/playlist/5ffeiO7ZbvAz9VB8BEdgmD
Cardiff GB,spotify:user:thesoundsofspotify:playlist:1wLhcIXM4vwbWKxPGC6qUL,http://open.spotify.com/user/thesoundsofspotify/playlist/1wLhcIXM4vwbWKxPGC6qUL
Carlton AU,spotify:user:thesoundsofspotify:playlist:6cm1pYuPOXeZK2Ee1ZYaID,http://open.spotify.com/user/thesoundsofspotify/playlist/6cm1pYuPOXeZK2Ee1ZYaID
Carol Stream Illinois US,spotify:user:thesoundsofspotify:playlist:3lLWu2unpjO8axXaNFHdyU,http://open.spotify.com/user/thesoundsofspotify/playlist/3lLWu2unpjO8axXaNFHdyU
Carolina Puerto Rico US,spotify:user:thesoundsofspotify:playlist:1QSHPgAc5RA2KVQemQeveu,http://open.spotify.com/user/thesoundsofspotify/playlist/1QSHPgAc5RA2KVQemQeveu
Carrollton Texas US,spotify:user:thesoundsofspotify:playlist:65V6780tfegajRYqN6WFgS,http://open.spotify.com/user/thesoundsofspotify/playlist/65V6780tfegajRYqN6WFgS
Cartagena ES,spotify:user:thesoundsofspotify:playlist:6hhS1tqjx1ejxPN6A9spJL,http://open.spotify.com/user/thesoundsofspotify/playlist/6hhS1tqjx1ejxPN6A9spJL
Cartago CR,spotify:user:thesoundsofspotify:playlist:5rFMZMaQzpDikBuNnN7Vmx,http://open.spotify.com/user/thesoundsofspotify/playlist/5rFMZMaQzpDikBuNnN7Vmx
Cary North Carolina US,spotify:user:thesoundsofspotify:playlist:28IfvaVkhijH7JyeSJCRCi,http://open.spotify.com/user/thesoundsofspotify/playlist/28IfvaVkhijH7JyeSJCRCi
Cascavel BR,spotify:user:thesoundsofspotify:playlist:6QdUdMeNy98R37ujUrXBaq,http://open.spotify.com/user/thesoundsofspotify/playlist/6QdUdMeNy98R37ujUrXBaq
Caseros AR,spotify:user:thesoundsofspotify:playlist:2BZdDpJoIE3hN5n2lj5pF2,http://open.spotify.com/user/thesoundsofspotify/playlist/2BZdDpJoIE3hN5n2lj5pF2
Castel Mella IT,spotify:user:thesoundsofspotify:playlist:4TAqbfO80QJtTkeJa58a8F,http://open.spotify.com/user/thesoundsofspotify/playlist/4TAqbfO80QJtTkeJa58a8F
Castelar AR,spotify:user:thesoundsofspotify:playlist:3EB2WiiGLBUTYdb3aGdqli,http://open.spotify.com/user/thesoundsofspotify/playlist/3EB2WiiGLBUTYdb3aGdqli
Castellón ES,spotify:user:thesoundsofspotify:playlist:4cIgTDMWCZ4dkMh0wwFWpd,http://open.spotify.com/user/thesoundsofspotify/playlist/4cIgTDMWCZ4dkMh0wwFWpd
Castro Valley California US,spotify:user:thesoundsofspotify:playlist:04LIR99m6Y2fTPzHWj7LEk,http://open.spotify.com/user/thesoundsofspotify/playlist/04LIR99m6Y2fTPzHWj7LEk
Castrop-rauxel DE,spotify:user:thesoundsofspotify:playlist:5Msglr3AhGPFBIYgKFtrqC,http://open.spotify.com/user/thesoundsofspotify/playlist/5Msglr3AhGPFBIYgKFtrqC
Catania IT,spotify:user:thesoundsofspotify:playlist:02YnebhLE8yeXH9ocD4jFC,http://open.spotify.com/user/thesoundsofspotify/playlist/02YnebhLE8yeXH9ocD4jFC
Catanzaro IT,spotify:user:thesoundsofspotify:playlist:0cobsXwJAXQVTbnKFf8HVq,http://open.spotify.com/user/thesoundsofspotify/playlist/0cobsXwJAXQVTbnKFf8HVq
Caulfield North AU,spotify:user:thesoundsofspotify:playlist:0fD9KQxl87C3gmFAeJuMll,http://open.spotify.com/user/thesoundsofspotify/playlist/0fD9KQxl87C3gmFAeJuMll
Caulfield South AU,spotify:user:thesoundsofspotify:playlist:3sA8aU0Rd1VpBMp0DlwSg5,http://open.spotify.com/user/thesoundsofspotify/playlist/3sA8aU0Rd1VpBMp0DlwSg5
Cavite City PH,spotify:user:thesoundsofspotify:playlist:4QdnUe364X3U3ll6DairpE,http://open.spotify.com/user/thesoundsofspotify/playlist/4QdnUe364X3U3ll6DairpE
Cavite PH,spotify:user:thesoundsofspotify:playlist:7nkNAjqA2w5GTm1rvoueqb,http://open.spotify.com/user/thesoundsofspotify/playlist/7nkNAjqA2w5GTm1rvoueqb
Caxias Do Sul BR,spotify:user:thesoundsofspotify:playlist:3dCIn9pBmYX3jk2xmvfZrH,http://open.spotify.com/user/thesoundsofspotify/playlist/3dCIn9pBmYX3jk2xmvfZrH
Cebu City PH,spotify:user:thesoundsofspotify:playlist:4r9NYwfkHKRU3QTKYlrCR3,http://open.spotify.com/user/thesoundsofspotify/playlist/4r9NYwfkHKRU3QTKYlrCR3
Cebu PH,spotify:user:thesoundsofspotify:playlist:4MDvL8eIGO2ZPSS2PrDXgl,http://open.spotify.com/user/thesoundsofspotify/playlist/4MDvL8eIGO2ZPSS2PrDXgl
Cedar Rapids Iowa US,spotify:user:thesoundsofspotify:playlist:3WawRYVeqPiwQlMcI3dbOL,http://open.spotify.com/user/thesoundsofspotify/playlist/3WawRYVeqPiwQlMcI3dbOL
Celaya MX,spotify:user:thesoundsofspotify:playlist:1jC4WC1sgji3iZRYeCRpW6,http://open.spotify.com/user/thesoundsofspotify/playlist/1jC4WC1sgji3iZRYeCRpW6
Celtic Christmas,spotify:user:thesoundsofspotify:playlist:6B8U6NSPqZiMKz6XozHgcf,http://open.spotify.com/user/thesoundsofspotify/playlist/6B8U6NSPqZiMKz6XozHgcf
Cembo PH,spotify:user:thesoundsofspotify:playlist:1HNwOMUby7ASGydbhVtpKO,http://open.spotify.com/user/thesoundsofspotify/playlist/1HNwOMUby7ASGydbhVtpKO
Cenon FR,spotify:user:thesoundsofspotify:playlist:5LXq61OPuOdxMcRZGq2Vuu,http://open.spotify.com/user/thesoundsofspotify/playlist/5LXq61OPuOdxMcRZGq2Vuu
Central District HK,spotify:user:thesoundsofspotify:playlist:7LLNXp6X1InEG0iJuJQQMN,http://open.spotify.com/user/thesoundsofspotify/playlist/7LLNXp6X1InEG0iJuJQQMN
Cesena IT,spotify:user:thesoundsofspotify:playlist:5splFcC73gm1c31A09PJnB,http://open.spotify.com/user/thesoundsofspotify/playlist/5splFcC73gm1c31A09PJnB
Chalco MX,spotify:user:thesoundsofspotify:playlist:6HV08aWNimqd6ABFS69POz,http://open.spotify.com/user/thesoundsofspotify/playlist/6HV08aWNimqd6ABFS69POz
Champigny-sur-marne FR,spotify:user:thesoundsofspotify:playlist:5T6y1WlI1wTOi3zzNSoFIh,http://open.spotify.com/user/thesoundsofspotify/playlist/5T6y1WlI1wTOi3zzNSoFIh
Chandler Arizona US,spotify:user:thesoundsofspotify:playlist:77A2dEdMH4KAopJfTsnh7q,http://open.spotify.com/user/thesoundsofspotify/playlist/77A2dEdMH4KAopJfTsnh7q
Changhua TW,spotify:user:thesoundsofspotify:playlist:0AhoYwhqRkicxUxC1L2JBB,http://open.spotify.com/user/thesoundsofspotify/playlist/0AhoYwhqRkicxUxC1L2JBB
Chantilly Virginia US,spotify:user:thesoundsofspotify:playlist:5L8nVy2H6dCzeTiNRdmnO5,http://open.spotify.com/user/thesoundsofspotify/playlist/5L8nVy2H6dCzeTiNRdmnO5
Chapecó BR,spotify:user:thesoundsofspotify:playlist:4nrqDVOZKFj1MNlQB7PeZf,http://open.spotify.com/user/thesoundsofspotify/playlist/4nrqDVOZKFj1MNlQB7PeZf
Chapel Hill North Carolina US,spotify:user:thesoundsofspotify:playlist:4rgxmb1VNIhgbpSLkR40XH,http://open.spotify.com/user/thesoundsofspotify/playlist/4rgxmb1VNIhgbpSLkR40XH
Charleston South Carolina US,spotify:user:thesoundsofspotify:playlist:1wbXVvFproV0tZeu5LEz5v,http://open.spotify.com/user/thesoundsofspotify/playlist/1wbXVvFproV0tZeu5LEz5v
Charlotte Michigan US,spotify:user:thesoundsofspotify:playlist:3Yt0zvlgNyxuDwQlwTVYKZ,http://open.spotify.com/user/thesoundsofspotify/playlist/3Yt0zvlgNyxuDwQlwTVYKZ
Charlotte North Carolina US,spotify:user:thesoundsofspotify:playlist:1f4HcldzIDN5rVOl5n1MxU,http://open.spotify.com/user/thesoundsofspotify/playlist/1f4HcldzIDN5rVOl5n1MxU
Charlottenlund DK,spotify:user:thesoundsofspotify:playlist:51tVTkRv7bXLBFkGu8TBAN,http://open.spotify.com/user/thesoundsofspotify/playlist/51tVTkRv7bXLBFkGu8TBAN
Charlottesville Virginia US,spotify:user:thesoundsofspotify:playlist:0b0cY4unu7kEPBRUK4erAn,http://open.spotify.com/user/thesoundsofspotify/playlist/0b0cY4unu7kEPBRUK4erAn
Chatou FR,spotify:user:thesoundsofspotify:playlist:6PYYzxLjJGxuEOag1GWG9X,http://open.spotify.com/user/thesoundsofspotify/playlist/6PYYzxLjJGxuEOag1GWG9X
Chatswood AU,spotify:user:thesoundsofspotify:playlist:4u06gGLOt0jotuiJtZaskL,http://open.spotify.com/user/thesoundsofspotify/playlist/4u06gGLOt0jotuiJtZaskL
Chattanooga Tennessee US,spotify:user:thesoundsofspotify:playlist:43WCDuMkuiFhC21k5gRq4A,http://open.spotify.com/user/thesoundsofspotify/playlist/43WCDuMkuiFhC21k5gRq4A
Chelles FR,spotify:user:thesoundsofspotify:playlist:0oCqJ6xgwzTc2gnwqfDpeQ,http://open.spotify.com/user/thesoundsofspotify/playlist/0oCqJ6xgwzTc2gnwqfDpeQ
Chelmsford GB,spotify:user:thesoundsofspotify:playlist:0j1WRxdC3Iyrz0Wkn73Q5Y,http://open.spotify.com/user/thesoundsofspotify/playlist/0j1WRxdC3Iyrz0Wkn73Q5Y
Cheltenham GB,spotify:user:thesoundsofspotify:playlist:6VmdAsZqeFGGHHZSmNNdbk,http://open.spotify.com/user/thesoundsofspotify/playlist/6VmdAsZqeFGGHHZSmNNdbk
Chemnitz DE,spotify:user:thesoundsofspotify:playlist:2MNGdcT4qJBqmb4a16wqKz,http://open.spotify.com/user/thesoundsofspotify/playlist/2MNGdcT4qJBqmb4a16wqKz
Chester Pennsylvania US,spotify:user:thesoundsofspotify:playlist:3zukh5xZ2JprCz7xkAfFiU,http://open.spotify.com/user/thesoundsofspotify/playlist/3zukh5xZ2JprCz7xkAfFiU
Chicago Illinois US,spotify:user:thesoundsofspotify:playlist:6UhIdjRWhofrYI32vzVuh9,http://open.spotify.com/user/thesoundsofspotify/playlist/6UhIdjRWhofrYI32vzVuh9
Chihuahua MX,spotify:user:thesoundsofspotify:playlist:11I6h8nusNjhdJeYxIbAZe,http://open.spotify.com/user/thesoundsofspotify/playlist/11I6h8nusNjhdJeYxIbAZe
Children's Christmas,spotify:user:thesoundsofspotify:playlist:2XRsqZwFWSyxBD57bwgKih,http://open.spotify.com/user/thesoundsofspotify/playlist/2XRsqZwFWSyxBD57bwgKih
Chile,spotify:user:thesoundsofspotify:playlist:0BpFdlssgmbxj5dkamrqC0,http://open.spotify.com/user/thesoundsofspotify/playlist/0BpFdlssgmbxj5dkamrqC0
Chillan CL,spotify:user:thesoundsofspotify:playlist:7fWPoRVDBFPNQzuthJs9wk,http://open.spotify.com/user/thesoundsofspotify/playlist/7fWPoRVDBFPNQzuthJs9wk
Chilpancingo MX,spotify:user:thesoundsofspotify:playlist:1F4ItpkLvtqRg8rTYDrZhf,http://open.spotify.com/user/thesoundsofspotify/playlist/1F4ItpkLvtqRg8rTYDrZhf
China,spotify:user:thesoundsofspotify:playlist:1otAiOltVxRirrrH50hfWx,http://open.spotify.com/user/thesoundsofspotify/playlist/1otAiOltVxRirrrH50hfWx
Chino California US,spotify:user:thesoundsofspotify:playlist:0WjMeKd1KtmRKVpUlFrGB8,http://open.spotify.com/user/thesoundsofspotify/playlist/0WjMeKd1KtmRKVpUlFrGB8
Chino Hills California US,spotify:user:thesoundsofspotify:playlist:1JCIuL7luVdE4Rnky4isOh,http://open.spotify.com/user/thesoundsofspotify/playlist/1JCIuL7luVdE4Rnky4isOh
Chippendale AU,spotify:user:thesoundsofspotify:playlist:7ywd1B6TmFRdwalhU30d82,http://open.spotify.com/user/thesoundsofspotify/playlist/7ywd1B6TmFRdwalhU30d82
Chiswick AU,spotify:user:thesoundsofspotify:playlist:3bPPv6QyUX0rWlLYmc2bkB,http://open.spotify.com/user/thesoundsofspotify/playlist/3bPPv6QyUX0rWlLYmc2bkB
Choisy-le-roi FR,spotify:user:thesoundsofspotify:playlist:0jbxNJ8YBb5mhfvphSPkfn,http://open.spotify.com/user/thesoundsofspotify/playlist/0jbxNJ8YBb5mhfvphSPkfn
Cholula MX,spotify:user:thesoundsofspotify:playlist:3KAXJdBdafGLLfqFq9vhBv,http://open.spotify.com/user/thesoundsofspotify/playlist/3KAXJdBdafGLLfqFq9vhBv
Christchurch NZ,spotify:user:thesoundsofspotify:playlist:15ukNOjp3jDNYi8H5FaLKV,http://open.spotify.com/user/thesoundsofspotify/playlist/15ukNOjp3jDNYi8H5FaLKV
Christian Christmas,spotify:user:thesoundsofspotify:playlist:1qOxqMCDjRpINTzqOiIgLD,http://open.spotify.com/user/thesoundsofspotify/playlist/1qOxqMCDjRpINTzqOiIgLD
Christmas,spotify:user:thesoundsofspotify:playlist:5P9AO1mfoAAqXMg2abYcS4,http://open.spotify.com/user/thesoundsofspotify/playlist/5P9AO1mfoAAqXMg2abYcS4
Christmas Product,spotify:user:thesoundsofspotify:playlist:0MxCys4nmIa6XRlJrCt9vJ,http://open.spotify.com/user/thesoundsofspotify/playlist/0MxCys4nmIa6XRlJrCt9vJ
Cicero Illinois US,spotify:user:thesoundsofspotify:playlist:5xgffebEYSEOabvizhZSGi,http://open.spotify.com/user/thesoundsofspotify/playlist/5xgffebEYSEOabvizhZSGi
Cincinnati Ohio US,spotify:user:thesoundsofspotify:playlist:5KTa93DBHCyAoXvQYKURMq,http://open.spotify.com/user/thesoundsofspotify/playlist/5KTa93DBHCyAoXvQYKURMq
Cinisello Balsamo IT,spotify:user:thesoundsofspotify:playlist:1ur8AqFQhLFGLM04S0Xg4x,http://open.spotify.com/user/thesoundsofspotify/playlist/1ur8AqFQhLFGLM04S0Xg4x
Cipolletti AR,spotify:user:thesoundsofspotify:playlist:5mXuxDdtpQ6m9JCIun6KQ3,http://open.spotify.com/user/thesoundsofspotify/playlist/5mXuxDdtpQ6m9JCIun6KQ3
Ciudad Nezahualcóyotl MX,spotify:user:thesoundsofspotify:playlist:1qxxvmruEPv3epJylgFx8s,http://open.spotify.com/user/thesoundsofspotify/playlist/1qxxvmruEPv3epJylgFx8s
Ciudad Real ES,spotify:user:thesoundsofspotify:playlist:2rQ9ptLmOCpOhm04eglXvf,http://open.spotify.com/user/thesoundsofspotify/playlist/2rQ9ptLmOCpOhm04eglXvf
Ciudad de México MX,spotify:user:thesoundsofspotify:playlist:0aUBHhKtsrIvno7MKNDvn4,http://open.spotify.com/user/thesoundsofspotify/playlist/0aUBHhKtsrIvno7MKNDvn4
Classical Christmas,spotify:user:thesoundsofspotify:playlist:59Bc9qQITfBZW5nGi3Nfd7,http://open.spotify.com/user/thesoundsofspotify/playlist/59Bc9qQITfBZW5nGi3Nfd7
Clemson South Carolina US,spotify:user:thesoundsofspotify:playlist:29tdxvRS2dUVJaHzXKuDgK,http://open.spotify.com/user/thesoundsofspotify/playlist/29tdxvRS2dUVJaHzXKuDgK
Clermont-ferrand FR,spotify:user:thesoundsofspotify:playlist:74lqQdbW3cZb2ieMRCFrW9,http://open.spotify.com/user/thesoundsofspotify/playlist/74lqQdbW3cZb2ieMRCFrW9
Cleveland Ohio US,spotify:user:thesoundsofspotify:playlist:01s3zfdCTwJ8yaeX5sbS7J,http://open.spotify.com/user/thesoundsofspotify/playlist/01s3zfdCTwJ8yaeX5sbS7J
Clichy FR,spotify:user:thesoundsofspotify:playlist:4Y1lKTXPKFyFd4eMKj8bEb,http://open.spotify.com/user/thesoundsofspotify/playlist/4Y1lKTXPKFyFd4eMKj8bEb
Clifton New Jersey US,spotify:user:thesoundsofspotify:playlist:7z7Mov4etyMuq4oRniMGnO,http://open.spotify.com/user/thesoundsofspotify/playlist/7z7Mov4etyMuq4oRniMGnO
Clinton Michigan US,spotify:user:thesoundsofspotify:playlist:7JpeS7rUJ39ntSgUexlbmf,http://open.spotify.com/user/thesoundsofspotify/playlist/7JpeS7rUJ39ntSgUexlbmf
Cloverdale AU,spotify:user:thesoundsofspotify:playlist:0fr5uE3uQYRrBnWX3knsZf,http://open.spotify.com/user/thesoundsofspotify/playlist/0fr5uE3uQYRrBnWX3knsZf
Coatzacoalcos MX,spotify:user:thesoundsofspotify:playlist:3N5fJe43whs36ILoBW07hn,http://open.spotify.com/user/thesoundsofspotify/playlist/3N5fJe43whs36ILoBW07hn
Cochabamba BO,spotify:user:thesoundsofspotify:playlist:2OlzrtQgUKvP6wZMQ8fV4L,http://open.spotify.com/user/thesoundsofspotify/playlist/2OlzrtQgUKvP6wZMQ8fV4L
Coimbra PT,spotify:user:thesoundsofspotify:playlist:5qsIyZiX3A1HtnIbZ3Zi34,http://open.spotify.com/user/thesoundsofspotify/playlist/5qsIyZiX3A1HtnIbZ3Zi34
Colchester GB,spotify:user:thesoundsofspotify:playlist:3vmzAvLmHKHZXBbV2b97HS,http://open.spotify.com/user/thesoundsofspotify/playlist/3vmzAvLmHKHZXBbV2b97HS
Colima MX,spotify:user:thesoundsofspotify:playlist:5ZMM6Z5KYWfkuamuNO53SB,http://open.spotify.com/user/thesoundsofspotify/playlist/5ZMM6Z5KYWfkuamuNO53SB
College Park Maryland US,spotify:user:thesoundsofspotify:playlist:1zOeAbjk2UNjSmP0hCEuEN,http://open.spotify.com/user/thesoundsofspotify/playlist/1zOeAbjk2UNjSmP0hCEuEN
College Station Texas US,spotify:user:thesoundsofspotify:playlist:0xUNFbyI7IRGbG73PE9Sst,http://open.spotify.com/user/thesoundsofspotify/playlist/0xUNFbyI7IRGbG73PE9Sst
Collingwood AU,spotify:user:thesoundsofspotify:playlist:6lYhy5Zj8ah6NKhVHDel9N,http://open.spotify.com/user/thesoundsofspotify/playlist/6lYhy5Zj8ah6NKhVHDel9N
Colombes FR,spotify:user:thesoundsofspotify:playlist:0S78aRTb9d6VC723Aty3WM,http://open.spotify.com/user/thesoundsofspotify/playlist/0S78aRTb9d6VC723Aty3WM
Colombia,spotify:user:thesoundsofspotify:playlist:0nK6y27PHOAsWc24VchHNb,http://open.spotify.com/user/thesoundsofspotify/playlist/0nK6y27PHOAsWc24VchHNb
Colorado Springs Colorado US,spotify:user:thesoundsofspotify:playlist:7hCAmAOU9wfUk24ozZhWma,http://open.spotify.com/user/thesoundsofspotify/playlist/7hCAmAOU9wfUk24ozZhWma
Columbia Maryland US,spotify:user:thesoundsofspotify:playlist:2VbihVrCxmOnMKtZHngFFH,http://open.spotify.com/user/thesoundsofspotify/playlist/2VbihVrCxmOnMKtZHngFFH
Columbia Missouri US,spotify:user:thesoundsofspotify:playlist:5IZa7N0P9mnlrOQdoYu9rI,http://open.spotify.com/user/thesoundsofspotify/playlist/5IZa7N0P9mnlrOQdoYu9rI
Columbia South Carolina US,spotify:user:thesoundsofspotify:playlist:17fzDcj9xPuGZOEkRknqZD,http://open.spotify.com/user/thesoundsofspotify/playlist/17fzDcj9xPuGZOEkRknqZD
Columbus Georgia US,spotify:user:thesoundsofspotify:playlist:7rlIXQAi8lcEuYrhZfMohl,http://open.spotify.com/user/thesoundsofspotify/playlist/7rlIXQAi8lcEuYrhZfMohl
Columbus Ohio US,spotify:user:thesoundsofspotify:playlist:63IcMSzNQKW5rVjtwaKGqV,http://open.spotify.com/user/thesoundsofspotify/playlist/63IcMSzNQKW5rVjtwaKGqV
Como IT,spotify:user:thesoundsofspotify:playlist:4OfGqJdAcXb3fVGwxRipao,http://open.spotify.com/user/thesoundsofspotify/playlist/4OfGqJdAcXb3fVGwxRipao
Comodoro Rivadavia AR,spotify:user:thesoundsofspotify:playlist:2A2fBDJd3P1aH5xdKmtUto,http://open.spotify.com/user/thesoundsofspotify/playlist/2A2fBDJd3P1aH5xdKmtUto
Compton California US,spotify:user:thesoundsofspotify:playlist:3HyazJJP3sLfizsBq210Lz,http://open.spotify.com/user/thesoundsofspotify/playlist/3HyazJJP3sLfizsBq210Lz
Concepcion CL,spotify:user:thesoundsofspotify:playlist:09noPQVL1x4Y4JRgPUblB7,http://open.spotify.com/user/thesoundsofspotify/playlist/09noPQVL1x4Y4JRgPUblB7
Concord AU,spotify:user:thesoundsofspotify:playlist:38311v5CrcouerNsSCTTCC,http://open.spotify.com/user/thesoundsofspotify/playlist/38311v5CrcouerNsSCTTCC
Concord California US,spotify:user:thesoundsofspotify:playlist:6ytTpgFh7otJAkR6uGKhyO,http://open.spotify.com/user/thesoundsofspotify/playlist/6ytTpgFh7otJAkR6uGKhyO
Concord North Carolina US,spotify:user:thesoundsofspotify:playlist:56By3UYhxmoDDHazl6t4Yq,http://open.spotify.com/user/thesoundsofspotify/playlist/56By3UYhxmoDDHazl6t4Yq
Contagem BR,spotify:user:thesoundsofspotify:playlist:7HTpLAtf7wrLJH9sO2MRHG,http://open.spotify.com/user/thesoundsofspotify/playlist/7HTpLAtf7wrLJH9sO2MRHG
Coorparoo AU,spotify:user:thesoundsofspotify:playlist:3uFX9xMw1mfQeRmX3DlVUS,http://open.spotify.com/user/thesoundsofspotify/playlist/3uFX9xMw1mfQeRmX3DlVUS
Copenhagen DK,spotify:user:thesoundsofspotify:playlist:6CTcqkj4aUHpvjL1YfjsN8,http://open.spotify.com/user/thesoundsofspotify/playlist/6CTcqkj4aUHpvjL1YfjsN8
Coppell Texas US,spotify:user:thesoundsofspotify:playlist:5ecOayhB5cGhDrGZJhw2BI,http://open.spotify.com/user/thesoundsofspotify/playlist/5ecOayhB5cGhDrGZJhw2BI
Coquimbo CL,spotify:user:thesoundsofspotify:playlist:5hYgYETBAagMJhZ5J8hLFX,http://open.spotify.com/user/thesoundsofspotify/playlist/5hYgYETBAagMJhZ5J8hLFX
Cordoba AR,spotify:user:thesoundsofspotify:playlist:4a64qbHEzRKhhLTrhtdHYs,http://open.spotify.com/user/thesoundsofspotify/playlist/4a64qbHEzRKhhLTrhtdHYs
Cordova Tennessee US,spotify:user:thesoundsofspotify:playlist:5pFblaBWZHEwAekkAX7aeW,http://open.spotify.com/user/thesoundsofspotify/playlist/5pFblaBWZHEwAekkAX7aeW
Cork IE,spotify:user:thesoundsofspotify:playlist:7MP9B2RvfJ3WgicvuX7U3E,http://open.spotify.com/user/thesoundsofspotify/playlist/7MP9B2RvfJ3WgicvuX7U3E
Cornellá De Llobregat ES,spotify:user:thesoundsofspotify:playlist:4kNwqpB5I3JuqrOVSRpUOs,http://open.spotify.com/user/thesoundsofspotify/playlist/4kNwqpB5I3JuqrOVSRpUOs
Corona California US,spotify:user:thesoundsofspotify:playlist:1lgTx3EbMGfQZ38U3EUjCk,http://open.spotify.com/user/thesoundsofspotify/playlist/1lgTx3EbMGfQZ38U3EUjCk
Corona New York US,spotify:user:thesoundsofspotify:playlist:0LvL2dvdOuhFVd9va3nnQd,http://open.spotify.com/user/thesoundsofspotify/playlist/0LvL2dvdOuhFVd9va3nnQd
Corpus Christi Texas US,spotify:user:thesoundsofspotify:playlist:0w5MbOsPPXPgsH28kKiQaP,http://open.spotify.com/user/thesoundsofspotify/playlist/0w5MbOsPPXPgsH28kKiQaP
Corrientes AR,spotify:user:thesoundsofspotify:playlist:5kR7xUFD94Ta0gle9sO8Q2,http://open.spotify.com/user/thesoundsofspotify/playlist/5kR7xUFD94Ta0gle9sO8Q2
Costa Rica,spotify:user:thesoundsofspotify:playlist:65kdQo5kDLvb1971RY8pOy,http://open.spotify.com/user/thesoundsofspotify/playlist/65kdQo5kDLvb1971RY8pOy
Cotia BR,spotify:user:thesoundsofspotify:playlist:1emOWo3TDkTjHxvHc5ITSI,http://open.spotify.com/user/thesoundsofspotify/playlist/1emOWo3TDkTjHxvHc5ITSI
Country Christmas,spotify:user:thesoundsofspotify:playlist:1PzGsPdOacIEdFsZG92bOI,http://open.spotify.com/user/thesoundsofspotify/playlist/1PzGsPdOacIEdFsZG92bOI
Courbevoie FR,spotify:user:thesoundsofspotify:playlist:4TjgK91RzlhYQYrl6JQmHT,http://open.spotify.com/user/thesoundsofspotify/playlist/4TjgK91RzlhYQYrl6JQmHT
Coventry GB,spotify:user:thesoundsofspotify:playlist:1gEsgnLypKnM6AcU4V3Arn,http://open.spotify.com/user/thesoundsofspotify/playlist/1gEsgnLypKnM6AcU4V3Arn
